Date,Open,High,Low,Close,Adj Close,Volume
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.871320724487305,187667600
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,22.12164306640625,168249600
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,22.03742790222168,121768400
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,22.276042938232422,128104000
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.55911636352539,152074400
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.90301513671875,140560800
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,23.305397033691406,152675200
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.49021339416504,225324800
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,23.476171493530273,145364800
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,23.361541748046875,169228800
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,23.03402328491211,116693200
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.860904693603516,160766400
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.907691955566406,114019600
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,23.073789596557617,93170000
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,23.167369842529297,89638000
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,23.146316528320312,83392400
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.31241226196289,106405600
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,23.12057876586914,126851600
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.772001266479492,152082000
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.80007553100586,127727600
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.725215911865234,117780800
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.821134567260742,125307200
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.30178451538086,244032800
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,22.24797821044922,137647600
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,22.437467575073242,142185600
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,22.353246688842773,116876400
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.481914520263672,128960800
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.850271224975586,301245600
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.5321102142334,181958400
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.89472198486328,161779600
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,22.084213256835938,146124000
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.364946365356445,143345600
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.432790756225586,104106000
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,22.222238540649414,110820800
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.348569869995117,123796400
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.444482803344727,100558400
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.617603302001953,115648400
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.687780380249023,95179600
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.790721893310547,96670000
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.662050247192383,103568800
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,23.111225128173828,155676000
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,23.108884811401367,120548000
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,23.354522705078125,145975600
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,23.363882064819336,95119600
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.38494300842285,105104000
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,23.260948181152344,130808000
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,23.080814361572266,113254800
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.772001266479492,161531600
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.61526107788086,224959200
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,24.084423065185547,369379200
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,24.409603118896484,159479200
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,24.379188537597656,110934800
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.809646606445312,152671600
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,24.442359924316406,135266400
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.748821258544922,120810400
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.901708602905273,109634800
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,25.280399322509766,162213600
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,25.489734649658203,112148800
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.593223571777344,105260800
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,25.402708053588867,96034000
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,25.38624382019043,109938000
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.445039749145508,74641600
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.750818252563477,103472800
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.727296829223633,135177600
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.689666748046875,101424000
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.656736373901367,87938800
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.72259521484375,101472400
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.52266502380371,103280800
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.60263442993164,85030800
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,25.409765243530273,94700400
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,25.301565170288086,100344800
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,25.153379440307617,111065200
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,25.12516212463379,99881200
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.932287216186523,99455600
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.955808639526367,118649600
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,25.103992462158203,106806000
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,25.339200973510742,107210000
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,25.332143783569336,107521600
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,25.487382888793945,169457200
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.81938362121582,212008000
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,24.257230758666992,186228000
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.800569534301758,181171200
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,25.390945434570312,248704800
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,26.289451599121094,443554800
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,27.18324851989746,359934400
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,27.030363082885742,319547600
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.715181350708008,188092000
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.712825775146484,138057200
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.70812225341797,144012800
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.95979881286621,124296000
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,26.510547637939453,209924800
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,26.550533294677734,119477600
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,26.599924087524414,98429600
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.802207946777344,118564400
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,26.38588523864746,143548000
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,26.590518951416016,145516400
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,26.465856552124023,86807200
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,26.57875633239746,118947200
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,26.590518951416016,85812400
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.78809356689453,115117200
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.828075408935547,97433600
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,27.296154022216797,144944000
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,27.35495376586914,256164000
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,27.599573135375977,150347200
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,27.514896392822266,140769600
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,27.66777992248535,142608800
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,27.64896583557129,94499600
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,27.630149841308594,98214000
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,27.547821044921875,80138400
2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,27.53371238708496,96503200
2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,27.42551612854004,92770800
2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,27.6724910736084,94154800
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.813613891601562,192516000
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,27.187952041625977,264536800
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.926868438720703,138248000
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.74810791015625,151446800
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,26.705768585205078,105677600
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,26.22359275817871,175303200
2016-11-02,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,26.24711036682129,113326800
2016-11-03,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.965776443481445,107730400
2016-11-04,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.731719970703125,123348000
2016-11-07,27.520000457763672,27.627500534057617,27.364999771118164,27.602500915527344,26.1028995513916,130240000
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,26.256563186645508,97016800
2016-11-09,27.469999313354492,27.829999923706055,27.012500762939453,27.719999313354492,26.214012145996094,236705600
2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,25.483482360839844,228538000
2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,25.634788513183594,136575600
2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,24.991735458374023,204702000
2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,25.322717666625977,129058000
2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,26.003602981567383,235362000
2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,25.9941463470459,110528000
2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,26.0201473236084,113715600
2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,26.41497230529785,117058400
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,26.4315185546875,103862000
2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,26.29676055908203,109705600
2016-11-25,27.782499313354492,27.967500686645508,27.737499237060547,27.947500228881836,26.42915153503418,45903600
2016-11-28,27.857500076293945,28.11750030517578,27.84749984741211,27.892499923706055,26.377140045166016,108776000
2016-11-29,27.69499969482422,28.00749969482422,27.517499923706055,27.864999771118164,26.351133346557617,114115200
2016-11-30,27.899999618530273,28.049999237060547,27.5674991607666,27.6299991607666,26.128902435302734,144649200
2016-12-01,27.592500686645508,27.735000610351562,27.25749969482422,27.372499465942383,25.885395050048828,148347600
2016-12-02,27.292499542236328,27.522499084472656,27.212499618530273,27.475000381469727,25.982322692871094,106112000
2016-12-05,27.5,27.50749969482422,27.0625,27.27750015258789,25.79555320739746,137298000
2016-12-06,27.375,27.59000015258789,27.297500610351562,27.487499237060547,25.9941463470459,104782000
2016-12-07,27.315000534057617,27.797500610351562,27.290000915527344,27.75749969482422,26.249473571777344,119994800
2016-12-08,27.71500015258789,28.107500076293945,27.649999618530273,28.030000686645508,26.50717544555664,108273200
2016-12-09,28.077499389648438,28.674999237060547,28.077499389648438,28.487499237060547,26.939817428588867,137610400
2016-12-12,28.322500228881836,28.75,28.122499465942383,28.325000762939453,26.786144256591797,105497600
2016-12-13,28.459999084472656,28.979999542236328,28.4375,28.797500610351562,27.23297691345215,174935200
2016-12-14,28.760000228881836,29.049999237060547,28.7450008392334,28.797500610351562,27.23297691345215,136127200
2016-12-15,28.844999313354492,29.1825008392334,28.8075008392334,28.954999923706055,27.38191795349121,186098000
2016-12-16,29.11750030517578,29.125,28.912500381469727,28.99250030517578,27.417383193969727,177404400
2016-12-19,28.950000762939453,29.344999313354492,28.9375,29.15999984741211,27.57577896118164,111117600
2016-12-20,29.184999465942383,29.375,29.170000076293945,29.237499237060547,27.649070739746094,85700000
2016-12-21,29.200000762939453,29.350000381469727,29.19499969482422,29.264999389648438,27.675073623657227,95132800
2016-12-22,29.087499618530273,29.127500534057617,28.90999984741211,29.072500228881836,27.4930362701416,104343600
2016-12-23,28.897499084472656,29.1299991607666,28.897499084472656,29.1299991607666,27.54741096496582,56998000
2016-12-27,29.1299991607666,29.450000762939453,29.122499465942383,29.315000534057617,27.722362518310547,73187600
2016-12-28,29.3799991607666,29.5049991607666,29.049999237060547,29.190000534057617,27.60415267944336,83623600
2016-12-29,29.112499237060547,29.27750015258789,29.100000381469727,29.1825008392334,27.597061157226562,60158000
2016-12-30,29.162500381469727,29.299999237060547,28.857500076293945,28.954999923706055,27.38191795349121,122345200
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,27.459938049316406,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,27.429203033447266,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,27.56869125366211,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.87602996826172,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,28.13136100769043,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,28.159732818603516,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,28.311038970947266,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,28.19283103942871,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,28.1431884765625,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,28.370149612426758,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,28.367780685424805,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,28.31813621520996,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,28.370149612426758,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,28.389057159423828,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,28.363052368164062,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.81460952758789,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.82879638671875,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.831159591674805,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.75550651550293,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,28.689308166503906,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,30.438798904418945,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,30.386791229248047,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,30.516820907592773,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.802886962890625,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,31.096044540405273,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,31.216611862182617,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,31.442188262939453,113399600
2017-02-10,33.1150016784668,33.23500061035156,33.01250076293945,33.029998779296875,31.370946884155273,80262000
2017-02-13,33.27000045776367,33.45500183105469,33.1875,33.3224983215332,31.648761749267578,92141600
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,32.05954360961914,132904800
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,32.17588424682617,142492400
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,32.13789367675781,90338400
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,32.22575378417969,88792800
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,32.45844650268555,98028800
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,32.55579376220703,83347600
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,32.41807556152344,83152800
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,32.44894790649414,87106400
2017-02-27,34.28499984741211,34.36000061035156,34.06999969482422,34.23249816894531,32.51305389404297,81029600
2017-02-28,34.27000045776367,34.36000061035156,34.17499923706055,34.247501373291016,32.52730178833008,93931600
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,33.192142486572266,145658400
2017-03-02,35.0,35.06999969482422,34.689998626708984,34.7400016784668,32.99506378173828,104844000
2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,33.189762115478516,84432400
2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,33.085289001464844,87000000
2017-03-07,34.76499938964844,34.994998931884766,34.6974983215332,34.880001068115234,33.128028869628906,69785200
2017-03-08,34.73749923706055,34.95000076293945,34.70500183105469,34.75,33.00456237792969,74828800
2017-03-09,34.685001373291016,34.6974983215332,34.26250076293945,34.66999816894531,32.9285774230957,88623600
2017-03-10,34.8125,34.84000015258789,34.65999984741211,34.78499984741211,33.03779602050781,78451200
2017-03-13,34.712501525878906,34.85749816894531,34.70500183105469,34.79999923706055,33.05204391479492,69686800
2017-03-14,34.82500076293945,34.912498474121094,34.709999084472656,34.747501373291016,33.00218200683594,61236400
2017-03-15,34.852500915527344,35.1875,34.75749969482422,35.1150016784668,33.351226806640625,102767200
2017-03-16,35.18000030517578,35.255001068115234,35.064998626708984,35.17250061035156,33.40584182739258,76928000
2017-03-17,35.25,35.25,34.97249984741211,34.997501373291016,33.2396354675293,175540000
2017-03-20,35.099998474121094,35.375,35.057498931884766,35.3650016784668,33.58867645263672,86168000
2017-03-21,35.52750015258789,35.70000076293945,34.932498931884766,34.959999084472656,33.204002380371094,158119600
2017-03-22,34.962501525878906,35.400001525878906,34.939998626708984,35.35499954223633,33.57917022705078,103440800
2017-03-23,35.314998626708984,35.39500045776367,35.15250015258789,35.22999954223633,33.46044921875,81385200
2017-03-24,35.375,35.435001373291016,35.087501525878906,35.15999984741211,33.39396286010742,89582400
2017-03-27,34.84749984741211,35.30500030517578,34.654998779296875,35.220001220703125,33.450958251953125,94300400
2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,34.144287109375,133499200
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,34.22026443481445,116760000
2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,34.17515563964844,84829200
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,34.11104202270508,78646800
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,34.120540618896484,79942800
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,34.37460708618164,79565600
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,34.1965217590332,110871600
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,34.11104202270508,84596000
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,34.03506088256836,66688800
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.99470138549805,75733600
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,33.62904357910156,121517600
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,33.669403076171875,81400000
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,33.49132537841797,71291600
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,33.67652130126953,66328400
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,33.52694320678711,58790000
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,33.40346145629883,69313600
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,33.82136917114258,93278400
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,33.78099822998047,69283600
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,34.10629653930664,68537200
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,34.31761932373047,75486000
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,34.115787506103516,80164800
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,34.141902923583984,56985200
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,34.108673095703125,83441600
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.80437088012695,134411600
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,35.02519989013672,181408800
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.91835021972656,182788000
