9.960627286764816901e+00,7.158755216324412807e+00,1.161695830334555168e+01,-3.394547426076318430e+00,-1.852307995061609702e+00,-4.350339387330389052e+00,3.960049686951871428e-01,-2.208853845291016071e+01,2.364108200459214615e+01,-4.221332840877679016e-01
1.942058619082347448e+01,-8.440588275504673277e+00,1.061682748260303555e+01,-9.401509470462853457e+00,-1.013831283321264642e+01,1.557032196283349279e+01,-6.642321769279929455e+00,2.583561811093177241e+01,-2.349415059520440252e+01,2.801259184802102897e+00
2.303534300258908729e+01,-1.031532481836178050e+01,1.166358260269969804e+01,-7.206363013706582166e+00,-8.650239650400996183e+00,1.280480751528499894e+01,-1.019948354577278238e+01,2.507336695911559943e+01,-2.494858696817388122e+01,2.120169895435633833e+00
2.277081062115992083e+01,-1.056221961206820303e+01,1.473678784226663652e+01,-6.064259957661954026e+00,-7.999883181716482383e+00,1.392170663364205829e+01,-8.056740911663125004e+00,2.520356654024795873e+01,-2.365048843008470314e+01,-2.645229857645259308e-01
1.060034718509708895e+01,5.079080384744930399e+00,9.727089193544081525e+00,-4.351566834335681477e+00,-3.438093719128883397e+00,-5.732848217870769147e+00,8.338542150788040841e-01,-1.634710246977538617e+01,2.415610946264884618e+01,-9.892075011775061100e-01
1.291965845200509122e+01,-1.432749104198405021e+01,-2.154264289614073746e+01,-1.884308464779753578e+01,-3.037249702114050542e+00,-1.663821244440346803e+01,-1.090424895453800502e+01,-2.562220004091374292e+01,-1.287505503830367104e+01,1.949233390492397433e+01
9.855336104003308506e+00,-9.804612732211094084e+00,-2.304230999099256749e+01,6.168318172629315477e+00,2.098739659911824873e+00,-2.487185459206785865e+01,-1.747593352093997154e+01,6.619295637625786100e+00,1.716548105743822106e+01,-6.865361588175090013e+00
9.292837385967734676e+00,-1.067044087453939305e+01,-2.417300631997870397e+01,4.645567473404371484e+00,2.377294124469467640e+00,-2.509163359773118174e+01,-2.154830867628227509e+01,6.695998395304339823e+00,1.566266643500300049e+01,-5.712680248311585274e+00
1.003212895275967576e+01,-1.028355686462231589e+01,-2.296653257831841799e+01,4.552617320373502530e+00,-1.330365633879241116e+00,-2.518221569492049028e+01,-1.698151472759176528e+01,4.777131644270793842e+00,1.471364126682780693e+01,-6.509702448338451575e+00
2.237294915841276932e+01,-9.479256374415411912e+00,1.238031691028035119e+01,-1.031039519833860041e+01,-9.786273679788084934e+00,1.254444476219622118e+01,-5.966871741296293052e+00,2.257933842588609608e+01,-2.021528697132534091e+01,-1.810082554445862080e+00
2.272830402165229913e+01,-8.974440762026846485e+00,1.395243141300481859e+01,-1.113497666437713818e+01,-8.088944401316640054e+00,1.310188910876116353e+01,-6.436443926746775901e+00,2.374672959916787107e+01,-2.446439762492635595e+01,2.524319988484304389e+00
1.234875345793402879e+01,-1.063234720791835031e+01,-2.175393173241383593e+01,7.943441923628805412e+00,1.507565067188250119e+00,-2.380101235788213998e+01,-1.704309311466580112e+01,7.806759706290567813e+00,1.733345039798572884e+01,-6.115073052228908956e+00
2.187236403572721599e+01,-8.609261122235549735e+00,1.599213116679140967e+01,-7.579459854750728809e+00,-1.267864312594032938e+01,1.615875421398313705e+01,-6.600855123989211037e+00,2.353738198974519946e+01,-2.402155631834974159e+01,8.436117171399094561e-01
1.213686438627417985e+01,-1.531698336992439380e+01,-2.433645699203796298e+01,-2.039720516418191920e+01,1.051744294056846662e-01,-1.738187208679149620e+01,-1.073344300401834950e+01,-2.654718331859266556e+01,-1.184871277766613318e+01,1.901130870949073426e+01
8.643373570143953799e+00,-1.031991639565068652e+01,-2.353798873502731581e+01,8.287077990145022000e+00,3.381153548267621378e-01,-2.580591665291283121e+01,-1.689446680461649208e+01,7.600817325732083241e+00,1.577686117542791422e+01,-2.016620021759315318e+00
2.236558025790174753e+01,-1.081581314635763214e+01,1.443494698457565484e+01,-1.181107921744355238e+01,-7.640618018605844775e+00,1.422154551988709414e+01,-6.311189378706214548e+00,2.063729140730898592e+01,-2.558319428122051775e+01,-2.281331956811011974e+00
1.103385153398896001e+01,5.095202776485169061e+00,8.411835280798690917e+00,-1.786750462139991669e+00,-1.977229807110794102e+00,-6.245143839961759369e+00,1.286579388813543279e+00,-1.846895341437107163e+01,2.279879059983823808e+01,1.441260808190355069e+00
2.438785032977639133e+01,-9.571461093491752337e+00,1.501730110153780551e+01,-7.891999329010621622e+00,-1.128191323573895311e+01,1.317301790244055759e+01,-7.577056387606985410e+00,2.403122252462556929e+01,-2.192790223029232521e+01,-1.149598848909947346e+00
7.608832869466338522e+00,-9.639027719450147913e+00,-2.002043062072187496e+01,5.995816307732671824e+00,1.324266890340338287e+00,-2.266246866314715902e+01,-1.631575121855385646e+01,7.176372402468467193e+00,1.713127683061081541e+01,-4.100386715553371531e+00
1.223837301317159465e+01,6.700281972634355654e+00,8.936596212696818142e+00,-6.228025137798679722e+00,-6.873877722095296239e-01,-4.763651255366946558e+00,7.268934491523781904e-01,-1.977314899224448652e+01,2.530200981202519372e+01,-4.313160823802406063e-02
1.309481722893986699e+01,-1.439019401757731309e+01,-2.670779407129988314e+01,-1.591954879932695022e+01,-8.128779182024259420e-01,-1.543399412680349414e+01,-1.080420082143726113e+01,-2.352645690672927259e+01,-1.439342751845141954e+01,1.783440555720278198e+01
